period,product_id,store_id,units,revenue,cost,gross_profit,promo_days,stockout_days,days,avg_selling_price
2022-12-26/2023-01-01,P00015,S00107,7,664.93,394.31,270.62,0,0,1,94.99
2022-12-26/2023-01-01,P00015,S00110,74,7412.58,4168.42,3244.16,0,0,1,100.17
2022-12-26/2023-01-01,P00015,S00111,31,3124.49,1746.23,1378.26,0,0,1,100.79
2022-12-26/2023-01-01,P00015,S00140,44,4145.24,2478.52,1666.72,0,0,1,94.21
2022-12-26/2023-01-01,P00015,S00148,72,6928.56,4055.76,2872.8,0,0,1,96.23
2022-12-26/2023-01-01,P00015,S00157,13,1245.27,732.29,512.98,0,0,1,95.79
2022-12-26/2023-01-01,P00015,S00158,88,8797.36,4957.04,3840.32,0,0,1,99.97
2022-12-26/2023-01-01,P00015,S00164,16,1622.88,901.28,721.6,0,0,1,101.43
2022-12-26/2023-01-01,P00015,S00174,32,3248.64,1802.56,1446.08,0,0,1,101.52
2022-12-26/2023-01-01,P00016,S00015,0,0.0,0.0,0.0,0,0,1,131.45
2022-12-26/2023-01-01,P00016,S00036,0,0.0,0.0,0.0,0,0,1,135.24
2022-12-26/2023-01-01,P00016,S00053,0,0.0,0.0,0.0,0,0,1,137.8
2022-12-26/2023-01-01,P00016,S00060,0,0.0,0.0,0.0,0,0,1,140.7
2022-12-26/2023-01-01,P00016,S00062,0,0.0,0.0,0.0,0,0,1,137.48
2022-12-26/2023-01-01,P00016,S00069,0,0.0,0.0,0.0,0,0,1,137.7
2022-12-26/2023-01-01,P00016,S00075,0,0.0,0.0,0.0,0,0,1,130.79
2022-12-26/2023-01-01,P00016,S00077,0,0.0,0.0,0.0,0,0,1,137.22
2022-12-26/2023-01-01,P00016,S00099,0,0.0,0.0,0.0,0,0,1,135.51
2022-12-26/2023-01-01,P00016,S00111,0,0.0,0.0,0.0,0,0,1,135.64
2022-12-26/2023-01-01,P00016,S00117,0,0.0,0.0,0.0,0,0,1,130.51
2022-12-26/2023-01-01,P00016,S00130,0,0.0,0.0,0.0,0,0,1,139.36
2022-12-26/2023-01-01,P00016,S00133,0,0.0,0.0,0.0,0,0,1,137.86
2022-12-26/2023-01-01,P00016,S00136,0,0.0,0.0,0.0,0,0,1,141.91
2022-12-26/2023-01-01,P00016,S00139,0,0.0,0.0,0.0,0,0,1,137.58
2022-12-26/2023-01-01,P00016,S00176,0,0.0,0.0,0.0,0,0,1,130.1
2022-12-26/2023-01-01,P00016,S00186,0,0.0,0.0,0.0,0,0,1,136.23
2022-12-26/2023-01-01,P00017,S00015,51,5387.64,3806.64,1581.0,0,0,1,105.64
2022-12-26/2023-01-01,P00017,S00019,23,2499.18,1716.72,782.46,0,0,1,108.66
2022-12-26/2023-01-01,P00017,S00021,121,13513.28,9031.44,4481.84,0,0,1,111.68
2022-12-26/2023-01-01,P00017,S00030,77,7992.6,5747.28,2245.32,0,0,1,103.8
2022-12-26/2023-01-01,P00017,S00035,13,1315.47,970.32,345.15,0,0,1,101.19
2022-12-26/2023-01-01,P00017,S00036,59,6242.2,4403.76,1838.44,0,0,1,105.8
2022-12-26/2023-01-01,P00017,S00042,33,2831.73,2463.12,368.61,1,0,1,85.81
2022-12-26/2023-01-01,P00017,S00043,173,18940.04,12912.72,6027.32,0,0,1,109.48
2022-12-26/2023-01-01,P00017,S00067,13,1341.99,970.32,371.67,0,0,1,103.23
2022-12-26/2023-01-01,P00017,S00070,51,5418.24,3806.64,1611.6,0,0,1,106.24
2022-12-26/2023-01-01,P00017,S00076,6,654.0,447.84,206.16,0,0,1,109.0
2022-12-26/2023-01-01,P00017,S00084,27,2981.34,2015.28,966.06,0,0,1,110.42
2022-12-26/2023-01-01,P00017,S00086,34,3531.24,2537.76,993.48,0,0,1,103.86
2022-12-26/2023-01-01,P00017,S00089,41,4269.74,3060.24,1209.5,0,0,1,104.14
2022-12-26/2023-01-01,P00017,S00099,28,2850.4,2089.92,760.48,0,0,1,101.8
2022-12-26/2023-01-01,P00017,S00101,23,2413.39,1716.72,696.67,0,0,1,104.93
2022-12-26/2023-01-01,P00017,S00105,5,532.4,373.2,159.2,0,0,1,106.48
2022-12-26/2023-01-01,P00017,S00126,30,3308.7,2239.2,1069.5,0,0,1,110.29
2022-12-26/2023-01-01,P00017,S00130,113,12213.04,8434.32,3778.72,0,0,1,108.08
2022-12-26/2023-01-01,P00017,S00131,35,3881.15,2612.4,1268.75,0,0,1,110.89
2022-12-26/2023-01-01,P00017,S00134,8,827.28,597.12,230.16,0,0,1,103.41
2022-12-26/2023-01-01,P00017,S00135,51,5453.43,3806.64,1646.79,0,0,1,106.93
2022-12-26/2023-01-01,P00017,S00143,8,848.8,597.12,251.68,0,0,1,106.1
2022-12-26/2023-01-01,P00017,S00157,22,2388.54,1642.08,746.46,0,0,1,108.57
2022-12-26/2023-01-01,P00017,S00163,41,4126.65,3060.24,1066.41,0,0,1,100.65
2022-12-26/2023-01-01,P00017,S00164,33,3481.5,2463.12,1018.38,0,0,1,105.5
2022-12-26/2023-01-01,P00017,S00172,50,5213.5,3732.0,1481.5,0,0,1,104.27
2022-12-26/2023-01-01,P00017,S00173,42,4198.74,3134.88,1063.86,0,0,1,99.97
2022-12-26/2023-01-01,P00017,S00175,105,11387.25,7837.2,3550.05,0,0,1,108.45
2022-12-26/2023-01-01,P00017,S00184,10,1034.5,746.4,288.1,0,0,1,103.45
2022-12-26/2023-01-01,P00017,S00188,48,5046.24,3582.72,1463.52,0,0,1,105.13
2022-12-26/2023-01-01,P00017,S00189,94,10340.94,7016.16,3324.78,0,0,1,110.01
2022-12-26/2023-01-01,P00017,S00193,66,7143.18,4926.24,2216.94,0,0,1,108.23
2022-12-26/2023-01-01,P00018,S00006,16,1767.2,1094.08,673.12,0,0,1,110.45
2022-12-26/2023-01-01,P00018,S00012,181,20201.41,12376.78,7824.63,0,0,1,111.61
2022-12-26/2023-01-01,P00018,S00021,75,8431.5,5128.5,3303.0,0,0,1,112.42
2022-12-26/2023-01-01,P00018,S00036,48,5223.84,3282.24,1941.6,0,0,1,108.83
2022-12-26/2023-01-01,P00018,S00044,33,3625.38,2256.54,1368.84,0,0,1,109.86
2022-12-26/2023-01-01,P00018,S00051,81,8916.48,5538.78,3377.7,0,0,1,110.08
2022-12-26/2023-01-01,P00018,S00062,34,3864.1,2324.92,1539.18,0,0,1,113.65
2022-12-26/2023-01-01,P00018,S00070,97,10662.24,6632.86,4029.38,0,0,1,109.92
2022-12-26/2023-01-01,P00018,S00072,24,2627.28,1641.12,986.16,0,0,1,109.47
2022-12-26/2023-01-01,P00018,S00076,45,5158.35,3077.1,2081.25,0,0,1,114.63
2022-12-26/2023-01-01,P00018,S00077,142,15980.68,9709.96,6270.72,0,0,1,112.54
2022-12-26/2023-01-01,P00018,S00078,10,1116.1,683.8,432.3,0,0,1,111.61
2022-12-26/2023-01-01,P00018,S00099,202,17149.8,13812.76,3337.04,1,0,1,84.9
2022-12-26/2023-01-01,P00018,S00109,62,6829.3,4239.56,2589.74,0,0,1,110.15
2022-12-26/2023-01-01,P00018,S00131,39,4433.91,2666.82,1767.09,0,0,1,113.69
2022-12-26/2023-01-01,P00018,S00135,193,21675.83,13197.34,8478.49,0,0,1,112.31
2022-12-26/2023-01-01,P00018,S00136,67,7549.56,4581.46,2968.1,0,0,1,112.68
2022-12-26/2023-01-01,P00018,S00144,116,12917.76,7932.08,4985.68,0,0,1,111.36
2022-12-26/2023-01-01,P00018,S00147,41,4731.4,2803.58,1927.82,0,0,1,115.4
2022-12-26/2023-01-01,P00018,S00158,40,4446.0,2735.2,1710.8,0,0,1,111.15
2022-12-26/2023-01-01,P00018,S00163,99,11082.06,6769.62,4312.44,0,0,1,111.94
2022-12-26/2023-01-01,P00018,S00185,174,19759.44,11898.12,7861.32,0,0,1,113.56
2022-12-26/2023-01-01,P00018,S00188,141,16358.82,9641.58,6717.24,0,0,1,116.02
2022-12-26/2023-01-01,P00018,S00200,38,4127.18,2598.44,1528.74,0,0,1,108.61
2022-12-26/2023-01-01,P00019,S00012,138,17243.1,9319.14,7923.96,0,0,1,124.95
2022-12-26/2023-01-01,P00019,S00019,69,8756.1,4659.57,4096.53,0,0,1,126.9
2022-12-26/2023-01-01,P00019,S00023,201,23500.92,13573.53,9927.39,0,0,1,116.92
2022-12-26/2023-01-01,P00019,S00049,39,4770.09,2633.67,2136.42,0,0,1,122.31
2022-12-26/2023-01-01,P00019,S00071,122,14350.86,8238.66,6112.2,0,0,1,117.63
2022-12-26/2023-01-01,P00019,S00074,27,3312.9,1823.31,1489.59,0,0,1,122.7
2022-12-26/2023-01-01,P00019,S00077,197,24863.37,13303.41,11559.96,0,0,1,126.21
2022-12-26/2023-01-01,P00019,S00082,392,47635.84,26471.76,21164.08,0,0,1,121.52
2022-12-26/2023-01-01,P00019,S00086,140,16772.0,9454.2,7317.8,0,0,1,119.8
2022-12-26/2023-01-01,P00019,S00095,18,2166.66,1215.54,951.12,0,0,1,120.37
2022-12-26/2023-01-01,P00019,S00108,203,23720.55,13708.59,10011.96,0,0,1,116.85
2022-12-26/2023-01-01,P00019,S00115,247,32097.65,16679.91,15417.74,0,0,1,129.95
2022-12-26/2023-01-01,P00019,S00119,114,13505.58,7698.42,5807.16,0,0,1,118.47
2022-12-26/2023-01-01,P00019,S00121,54,6538.32,3646.62,2891.7,0,0,1,121.08
2022-12-26/2023-01-01,P00019,S00139,285,35505.3,19246.05,16259.25,0,0,1,124.58
2022-12-26/2023-01-01,P00019,S00144,248,30851.2,16747.44,14103.76,0,0,1,124.4
2022-12-26/2023-01-01,P00019,S00158,308,38869.6,20799.24,18070.36,0,0,1,126.2
2022-12-26/2023-01-01,P00019,S00187,239,30472.5,16139.67,14332.83,0,0,1,127.5
2022-12-26/2023-01-01,P00020,S00003,140,17728.2,10628.8,7099.4,0,0,1,126.63
2022-12-26/2023-01-01,P00020,S00018,23,2909.96,1746.16,1163.8,0,0,1,126.52
2022-12-26/2023-01-01,P00020,S00047,35,4413.5,2657.2,1756.3,0,0,1,126.1
2022-12-26/2023-01-01,P00020,S00056,100,12688.0,7592.0,5096.0,0,0,1,126.88
2022-12-26/2023-01-01,P00020,S00062,69,8620.86,5238.48,3382.38,0,0,1,124.94
2022-12-26/2023-01-01,P00020,S00068,39,5033.34,2960.88,2072.46,0,0,1,129.06
2022-12-26/2023-01-01,P00020,S00082,64,8259.2,4858.88,3400.32,0,0,1,129.05
2022-12-26/2023-01-01,P00020,S00117,19,2346.88,1442.48,904.4,0,0,1,123.52
2022-12-26/2023-01-01,P00020,S00133,39,5047.38,2960.88,2086.5,0,0,1,129.42
2022-12-26/2023-01-01,P00020,S00135,56,7468.72,4251.52,3217.2,0,0,1,133.37
2022-12-26/2023-01-01,P00020,S00148,84,10227.0,6377.28,3849.72,0,0,1,121.75
2022-12-26/2023-01-01,P00020,S00173,19,2386.4,1442.48,943.92,0,0,1,125.6
2022-12-26/2023-01-01,P00020,S00181,51,6647.85,3871.92,2775.93,0,0,1,130.35
2022-12-26/2023-01-01,P00020,S00200,10,1247.7,759.2,488.5,0,0,1,124.77
2022-12-26/2023-01-01,P00021,S00001,38,3857.0,2311.16,1545.84,0,0,1,101.5
2022-12-26/2023-01-01,P00021,S00018,29,3014.84,1763.78,1251.06,0,0,1,103.96
2022-12-26/2023-01-01,P00021,S00023,111,11164.38,6751.02,4413.36,0,0,1,100.58
2022-12-26/2023-01-01,P00021,S00024,61,6385.48,3710.02,2675.46,0,0,1,104.68
2022-12-26/2023-01-01,P00021,S00029,77,7847.07,4683.14,3163.93,0,0,1,101.91
2022-12-26/2023-01-01,P00021,S00036,45,4747.95,2736.9,2011.05,0,0,1,105.51
2022-12-26/2023-01-01,P00021,S00051,15,1513.2,912.3,600.9,0,0,1,100.88
2022-12-26/2023-01-01,P00021,S00062,79,7818.63,4804.78,3013.85,0,0,1,98.97
2022-12-26/2023-01-01,P00021,S00077,101,10233.32,6142.82,4090.5,0,0,1,101.32
2022-12-26/2023-01-01,P00021,S00081,46,4743.52,2797.72,1945.8,0,0,1,103.12
2022-12-26/2023-01-01,P00021,S00082,123,12713.28,7480.86,5232.42,0,0,1,103.36
2022-12-26/2023-01-01,P00021,S00088,14,1471.12,851.48,619.64,0,0,1,105.08
2022-12-26/2023-01-01,P00021,S00106,21,2151.45,1277.22,874.23,0,0,1,102.45
2022-12-26/2023-01-01,P00021,S00107,6,596.94,364.92,232.02,0,0,1,99.49
2022-12-26/2023-01-01,P00021,S00108,105,10789.8,6386.1,4403.7,0,0,1,102.76
2022-12-26/2023-01-01,P00021,S00126,60,6307.2,3649.2,2658.0,0,0,1,105.12
2022-12-26/2023-01-01,P00021,S00127,47,4945.34,2858.54,2086.8,0,0,1,105.22
2022-12-26/2023-01-01,P00021,S00130,161,16713.41,9792.02,6921.39,0,0,1,103.81
2022-12-26/2023-01-01,P00021,S00135,107,10515.96,6507.74,4008.22,0,0,1,98.28
2022-12-26/2023-01-01,P00021,S00138,38,3930.72,2311.16,1619.56,0,0,1,103.44
2022-12-26/2023-01-01,P00021,S00140,49,4813.27,2980.18,1833.09,0,0,1,98.23
2022-12-26/2023-01-01,P00021,S00163,80,8581.6,4865.6,3716.0,0,0,1,107.27
2022-12-26/2023-01-01,P00021,S00174,76,7786.96,4622.32,3164.64,0,0,1,102.46
2022-12-26/2023-01-01,P00021,S00186,32,3278.72,1946.24,1332.48,0,0,1,102.46
2022-12-26/2023-01-01,P00021,S00193,21,2119.53,1277.22,842.31,0,0,1,100.93
2022-12-26/2023-01-01,P00021,S00200,57,5622.48,3466.74,2155.74,0,0,1,98.64
2022-12-26/2023-01-01,P00022,S00024,216,12193.2,6760.8,5432.4,0,0,1,56.45
2022-12-26/2023-01-01,P00022,S00030,127,6709.41,3975.1,2734.31,0,0,1,52.83
2022-12-26/2023-01-01,P00022,S00038,42,2161.32,1314.6,846.72,0,0,1,51.46
2022-12-26/2023-01-01,P00022,S00039,114,6068.22,3568.2,2500.02,0,0,1,53.23
2022-12-26/2023-01-01,P00022,S00047,102,5758.92,3192.6,2566.32,0,0,1,56.46
2022-12-26/2023-01-01,P00022,S00055,152,8204.96,4757.6,3447.36,0,0,1,53.98
2022-12-26/2023-01-01,P00022,S00082,200,11094.0,6260.0,4834.0,0,0,1,55.47
2022-12-26/2023-01-01,P00022,S00084,33,1810.38,1032.9,777.48,0,0,1,54.86
2022-12-26/2023-01-01,P00022,S00086,46,2589.8,1439.8,1150.0,0,0,1,56.3
2022-12-26/2023-01-01,P00022,S00102,69,3748.77,2159.7,1589.07,0,0,1,54.33
2022-12-26/2023-01-01,P00022,S00106,40,2186.8,1252.0,934.8,0,0,1,54.67
2022-12-26/2023-01-01,P00022,S00108,85,4482.9,2660.5,1822.4,0,0,1,52.74
2022-12-26/2023-01-01,P00022,S00109,66,3628.68,2065.8,1562.88,0,0,1,54.98
2022-12-26/2023-01-01,P00022,S00111,78,4204.98,2441.4,1763.58,0,0,1,53.91
2022-12-26/2023-01-01,P00022,S00113,103,5613.5,3223.9,2389.6,0,0,1,54.5
2022-12-26/2023-01-01,P00022,S00120,45,2471.85,1408.5,1063.35,0,0,1,54.93
2022-12-26/2023-01-01,P00022,S00126,258,14641.5,8075.4,6566.1,0,0,1,56.75
2022-12-26/2023-01-01,P00022,S00127,143,7762.04,4475.9,3286.14,0,0,1,54.28
2022-12-26/2023-01-01,P00022,S00128,78,4374.24,2441.4,1932.84,0,0,1,56.08
2022-12-26/2023-01-01,P00022,S00129,78,4195.62,2441.4,1754.22,0,0,1,53.79
2022-12-26/2023-01-01,P00022,S00142,8,436.8,250.4,186.4,0,0,1,54.6
2022-12-26/2023-01-01,P00022,S00147,77,4262.72,2410.1,1852.62,0,0,1,55.36
2022-12-26/2023-01-01,P00022,S00151,57,3064.89,1784.1,1280.79,0,0,1,53.77
2022-12-26/2023-01-01,P00022,S00158,79,4439.8,2472.7,1967.1,0,0,1,56.2
2022-12-26/2023-01-01,P00022,S00163,85,4535.6,2660.5,1875.1,0,0,1,53.36
2022-12-26/2023-01-01,P00022,S00174,62,3344.9,1940.6,1404.3,0,0,1,53.95
2022-12-26/2023-01-01,P00022,S00195,157,8867.36,4914.1,3953.26,0,0,1,56.48
2022-12-26/2023-01-01,P00022,S00199,15,815.55,469.5,346.05,0,0,1,54.37
2022-12-26/2023-01-01,P00023,S00003,121,10522.16,6093.56,4428.6,0,0,1,86.96
2022-12-26/2023-01-01,P00023,S00015,105,9526.65,5287.8,4238.85,0,0,1,90.73
2022-12-26/2023-01-01,P00023,S00026,44,3896.2,2215.84,1680.36,0,0,1,88.55
2022-12-26/2023-01-01,P00023,S00034,84,7927.08,4230.24,3696.84,0,0,1,94.37
2022-12-26/2023-01-01,P00023,S00081,124,11207.12,6244.64,4962.48,0,0,1,90.38
2022-12-26/2023-01-01,P00023,S00092,161,14211.47,8107.96,6103.51,0,0,1,88.27
2022-12-26/2023-01-01,P00023,S00119,37,3192.73,1863.32,1329.41,0,0,1,86.29
2022-12-26/2023-01-01,P00023,S00121,10,873.1,503.6,369.5,0,0,1,87.31
2022-12-26/2023-01-01,P00023,S00141,35,3286.15,1762.6,1523.55,0,0,1,93.89
2022-12-26/2023-01-01,P00023,S00173,10,866.5,503.6,362.9,0,0,1,86.65
2022-12-26/2023-01-01,P00024,S00018,12,1410.84,749.88,660.96,0,0,1,117.57
2022-12-26/2023-01-01,P00024,S00021,141,16182.57,8811.09,7371.48,0,0,1,114.77
2022-12-26/2023-01-01,P00024,S00022,30,3391.2,1874.7,1516.5,0,0,1,113.04
2022-12-26/2023-01-01,P00024,S00023,53,5917.98,3311.97,2606.01,0,0,1,111.66
2022-12-26/2023-01-01,P00024,S00026,61,6832.0,3811.89,3020.11,0,0,1,112.0
2022-12-26/2023-01-01,P00024,S00037,55,6562.05,3436.95,3125.1,0,0,1,119.31
2022-12-26/2023-01-01,P00024,S00049,29,3186.23,1812.21,1374.02,0,0,1,109.87
2022-12-26/2023-01-01,P00024,S00076,15,1754.25,937.35,816.9,0,0,1,116.95
2022-12-26/2023-01-01,P00024,S00086,45,5103.0,2812.05,2290.95,0,0,1,113.4
2022-12-26/2023-01-01,P00024,S00139,36,4116.24,2249.64,1866.6,0,0,1,114.34
2022-12-26/2023-01-01,P00024,S00150,18,2006.28,1124.82,881.46,0,0,1,111.46
2022-12-26/2023-01-01,P00024,S00152,22,2413.4,1374.78,1038.62,0,0,1,109.7
2022-12-26/2023-01-01,P00024,S00157,67,7434.99,4186.83,3248.16,0,0,1,110.97
2022-12-26/2023-01-01,P00024,S00185,34,3947.74,2124.66,1823.08,0,0,1,116.11
2022-12-26/2023-01-01,P00024,S00189,67,7829.62,4186.83,3642.79,0,0,1,116.86
2022-12-26/2023-01-01,P00025,S00024,133,14590.1,9178.33,5411.77,0,0,1,109.7
2022-12-26/2023-01-01,P00025,S00028,41,4224.23,2829.41,1394.82,0,0,1,103.03
2022-12-26/2023-01-01,P00025,S00034,102,11204.7,7039.02,4165.68,0,0,1,109.85
2022-12-26/2023-01-01,P00025,S00052,53,5677.89,3657.53,2020.36,0,0,1,107.13
2022-12-26/2023-01-01,P00025,S00070,42,4416.3,2898.42,1517.88,0,0,1,105.15
2022-12-26/2023-01-01,P00025,S00102,58,6069.12,4002.58,2066.54,0,0,1,104.64
2022-12-26/2023-01-01,P00025,S00124,97,9846.47,6693.97,3152.5,0,0,1,101.51
2022-12-26/2023-01-01,P00025,S00126,119,12890.08,8212.19,4677.89,0,0,1,108.32
2022-12-26/2023-01-01,P00025,S00148,266,27690.6,18356.66,9333.94,0,0,1,104.1
2022-12-26/2023-01-01,P00025,S00153,28,2817.36,1932.28,885.08,0,0,1,100.62
2022-12-26/2023-01-01,P00025,S00173,70,7310.1,4830.7,2479.4,0,0,1,104.43
2022-12-26/2023-01-01,P00025,S00187,97,10711.71,6693.97,4017.74,0,0,1,110.43
2022-12-26/2023-01-01,P00026,S00001,23,441.14,286.12,155.02,0,0,1,19.18
2022-12-26/2023-01-01,P00026,S00004,8,159.28,99.52,59.76,0,0,1,19.91
2022-12-26/2023-01-01,P00026,S00008,12,167.04,149.28,17.76,1,0,1,13.92
2022-12-26/2023-01-01,P00026,S00015,68,1315.12,845.92,469.2,0,0,1,19.34
2022-12-26/2023-01-01,P00026,S00024,38,761.52,472.72,288.8,0,0,1,20.04
2022-12-26/2023-01-01,P00026,S00026,20,376.2,248.8,127.4,0,0,1,18.81
2022-12-26/2023-01-01,P00026,S00034,91,1881.88,1132.04,749.84,0,0,1,20.68
2022-12-26/2023-01-01,P00026,S00036,44,843.92,547.36,296.56,0,0,1,19.18
2022-12-26/2023-01-01,P00026,S00046,14,269.08,174.16,94.92,0,0,1,19.22
2022-12-26/2023-01-01,P00026,S00051,37,734.08,460.28,273.8,0,0,1,19.84
2022-12-26/2023-01-01,P00026,S00056,64,1239.68,796.16,443.52,0,0,1,19.37
2022-12-26/2023-01-01,P00026,S00068,37,745.18,460.28,284.9,0,0,1,20.14
2022-12-26/2023-01-01,P00026,S00070,18,353.7,223.92,129.78,0,0,1,19.65
2022-12-26/2023-01-01,P00026,S00075,17,321.3,211.48,109.82,0,0,1,18.9
2022-12-26/2023-01-01,P00026,S00085,15,285.6,186.6,99.0,0,0,1,19.04
2022-12-26/2023-01-01,P00026,S00092,61,1151.07,758.84,392.23,0,0,1,18.87
2022-12-26/2023-01-01,P00026,S00108,47,892.06,584.68,307.38,0,0,1,18.98
2022-12-26/2023-01-01,P00026,S00131,33,634.59,410.52,224.07,0,0,1,19.23
2022-12-26/2023-01-01,P00026,S00144,58,1144.92,721.52,423.4,0,0,1,19.74
2022-12-26/2023-01-01,P00026,S00148,38,726.56,472.72,253.84,0,0,1,19.12
2022-12-26/2023-01-01,P00026,S00156,16,309.92,199.04,110.88,0,0,1,19.37
2022-12-26/2023-01-01,P00026,S00172,19,365.75,236.36,129.39,0,0,1,19.25
2022-12-26/2023-01-01,P00026,S00177,18,352.44,223.92,128.52,0,0,1,19.58
2022-12-26/2023-01-01,P00026,S00189,60,1170.6,746.4,424.2,0,0,1,19.51
2022-12-26/2023-01-01,P00026,S00194,36,695.88,447.84,248.04,0,0,1,19.33
2022-12-26/2023-01-01,P00026,S00195,45,886.05,559.8,326.25,0,0,1,19.69
2022-12-26/2023-01-01,P00026,S00199,2,36.9,24.88,12.02,0,0,1,18.45
2022-12-26/2023-01-01,P00027,S00001,37,3275.24,2281.42,993.82,0,0,1,88.52
2022-12-26/2023-01-01,P00027,S00011,46,4234.3,2836.36,1397.94,0,0,1,92.05
2022-12-26/2023-01-01,P00027,S00022,36,3092.76,2219.76,873.0,0,0,1,85.91
2022-12-26/2023-01-01,P00027,S00023,155,13692.7,9557.3,4135.4,0,0,1,88.34
2022-12-26/2023-01-01,P00027,S00035,13,1181.31,801.58,379.73,0,0,1,90.87
2022-12-26/2023-01-01,P00027,S00046,32,2892.8,1973.12,919.68,0,0,1,90.4
2022-12-26/2023-01-01,P00027,S00048,36,3317.4,2219.76,1097.64,0,0,1,92.15
2022-12-26/2023-01-01,P00027,S00049,12,1134.48,739.92,394.56,0,0,1,94.54
2022-12-26/2023-01-01,P00027,S00056,94,8472.22,5796.04,2676.18,0,0,1,90.13
2022-12-26/2023-01-01,P00027,S00067,23,2079.43,1418.18,661.25,0,0,1,90.41
2022-12-26/2023-01-01,P00027,S00071,16,1424.0,986.56,437.44,0,0,1,89.0
2022-12-26/2023-01-01,P00027,S00073,12,1097.76,739.92,357.84,0,0,1,91.48
2022-12-26/2023-01-01,P00027,S00075,52,4884.88,3206.32,1678.56,0,0,1,93.94
2022-12-26/2023-01-01,P00027,S00126,108,10396.08,6659.28,3736.8,0,0,1,96.26
2022-12-26/2023-01-01,P00027,S00128,11,1059.19,678.26,380.93,0,0,1,96.29
2022-12-26/2023-01-01,P00027,S00130,139,13444.08,8570.74,4873.34,0,0,1,96.72
2022-12-26/2023-01-01,P00027,S00133,23,2084.49,1418.18,666.31,0,0,1,90.63
2022-12-26/2023-01-01,P00027,S00134,15,1333.5,924.9,408.6,0,0,1,88.9
2022-12-26/2023-01-01,P00027,S00141,26,2421.9,1603.16,818.74,0,0,1,93.15
2022-12-26/2023-01-01,P00027,S00145,24,2187.12,1479.84,707.28,0,0,1,91.13
2022-12-26/2023-01-01,P00027,S00152,50,4316.5,3083.0,1233.5,0,0,1,86.33
2022-12-26/2023-01-01,P00027,S00162,35,3125.15,2158.1,967.05,0,0,1,89.29
2022-12-26/2023-01-01,P00027,S00187,26,2422.68,1603.16,819.52,0,0,1,93.18
2022-12-26/2023-01-01,P00027,S00192,45,4180.95,2774.7,1406.25,0,0,1,92.91
2022-12-26/2023-01-01,P00027,S00194,58,5440.4,3576.28,1864.12,0,0,1,93.8
2022-12-26/2023-01-01,P00028,S00001,38,1958.9,1394.22,564.68,0,0,1,51.55
2022-12-26/2023-01-01,P00028,S00015,140,7350.0,5136.6,2213.4,0,0,1,52.5
2022-12-26/2023-01-01,P00028,S00023,153,8076.87,5613.57,2463.3,0,0,1,52.79
2022-12-26/2023-01-01,P00028,S00068,248,13263.04,9099.12,4163.92,0,0,1,53.48
2022-12-26/2023-01-01,P00028,S00070,95,5023.6,3485.55,1538.05,0,0,1,52.88
2022-12-26/2023-01-01,P00028,S00077,127,6936.74,4659.63,2277.11,0,0,1,54.62
2022-12-26/2023-01-01,P00028,S00092,105,5500.95,3852.45,1648.5,0,0,1,52.39
2022-12-26/2023-01-01,P00028,S00117,59,3106.35,2164.71,941.64,0,0,1,52.65
2022-12-26/2023-01-01,P00028,S00144,104,5757.44,3815.76,1941.68,0,0,1,55.36
2022-12-26/2023-01-01,P00028,S00169,78,4230.72,2861.82,1368.9,0,0,1,54.24
2022-12-26/2023-01-01,P00028,S00195,48,2654.88,1761.12,893.76,0,0,1,55.31
2022-12-26/2023-01-01,P00029,S00003,32,3092.8,1905.6,1187.2,0,0,1,96.65
2022-12-26/2023-01-01,P00029,S00019,33,3247.53,1965.15,1282.38,0,0,1,98.41
2022-12-26/2023-01-01,P00029,S00021,67,6683.92,3989.85,2694.07,0,0,1,99.76
2022-12-26/2023-01-01,P00029,S00023,29,2781.39,1726.95,1054.44,0,0,1,95.91
2022-12-26/2023-01-01,P00029,S00068,26,2479.62,1548.3,931.32,0,0,1,95.37
2022-12-26/2023-01-01,P00029,S00069,48,4825.44,2858.4,1967.04,0,0,1,100.53
2022-12-26/2023-01-01,P00029,S00086,30,2975.7,1786.5,1189.2,0,0,1,99.19
2022-12-26/2023-01-01,P00029,S00099,35,3193.75,2084.25,1109.5,0,0,1,91.25
2022-12-26/2023-01-01,P00029,S00108,41,3735.51,2441.55,1293.96,0,0,1,91.11
2022-12-26/2023-01-01,P00029,S00125,14,1404.76,833.7,571.06,0,0,1,100.34
2022-12-26/2023-01-01,P00029,S00127,35,3428.25,2084.25,1344.0,0,0,1,97.95
2022-12-26/2023-01-01,P00029,S00130,33,3411.54,1965.15,1446.39,0,0,1,103.38
2022-12-26/2023-01-01,P00029,S00131,34,3298.68,2024.7,1273.98,0,0,1,97.02
2022-12-26/2023-01-01,P00029,S00135,46,4589.88,2739.3,1850.58,0,0,1,99.78
2022-12-26/2023-01-01,P00029,S00138,2,194.44,119.1,75.34,0,0,1,97.22
2022-12-26/2023-01-01,P00029,S00139,61,5868.2,3632.55,2235.65,0,0,1,96.2
2022-12-26/2023-01-01,P00029,S00159,12,1172.28,714.6,457.68,0,0,1,97.69
2022-12-26/2023-01-01,P00029,S00162,50,4724.5,2977.5,1747.0,0,0,1,94.49
2022-12-26/2023-01-01,P00029,S00163,32,3162.88,1905.6,1257.28,0,0,1,98.84
2022-12-26/2023-01-01,P00029,S00189,37,3811.0,2203.35,1607.65,0,0,1,103.0
