date,product_id,store_id,regular_price,selling_price,discount_percentage,price_change_flag,price_change_reason
2023-03-30,P00001,S00059,101.1,101.1,0.0,False,none
2023-03-31,P00001,S00059,101.1,101.1,0.0,False,none
2023-01-01,P00001,S00180,103.6,97.11,6.26,False,none
2023-01-02,P00001,S00180,103.6,97.11,6.26,False,none
2023-01-03,P00001,S00180,103.6,97.11,6.26,False,none
2023-01-04,P00001,S00180,103.6,97.11,6.26,False,none
2023-01-05,P00001,S00180,103.6,97.11,6.26,False,none
2023-01-06,P00001,S00180,103.6,97.11,6.26,False,none
2023-01-07,P00001,S00180,103.6,97.11,6.26,False,none
2023-01-08,P00001,S00180,103.6,97.11,6.26,False,none
2023-01-09,P00001,S00180,103.6,97.11,6.26,False,none
2023-01-10,P00001,S00180,103.6,97.11,6.26,False,none
2023-01-11,P00001,S00180,103.6,97.11,6.26,False,none
2023-01-12,P00001,S00180,103.6,97.11,6.26,False,none
2023-01-13,P00001,S00180,103.6,97.11,6.26,False,none
2023-01-14,P00001,S00180,103.6,97.11,6.26,False,none
2023-01-15,P00001,S00180,103.6,97.11,6.26,False,none
2023-01-16,P00001,S00180,103.6,103.6,0.0,False,none
2023-01-17,P00001,S00180,103.6,103.6,0.0,False,none
2023-01-18,P00001,S00180,103.6,103.6,0.0,False,none
2023-01-19,P00001,S00180,103.6,103.6,0.0,False,none
2023-01-20,P00001,S00180,103.6,103.6,0.0,False,none
2023-01-21,P00001,S00180,103.6,103.6,0.0,False,none
2023-01-22,P00001,S00180,103.6,103.6,0.0,False,none
2023-01-23,P00001,S00180,103.6,103.6,0.0,False,none
2023-01-24,P00001,S00180,103.6,103.6,0.0,False,none
2023-01-25,P00001,S00180,103.6,103.6,0.0,False,none
2023-01-26,P00001,S00180,103.6,103.6,0.0,False,none
2023-01-27,P00001,S00180,103.6,103.6,0.0,False,none
2023-01-28,P00001,S00180,103.6,103.6,0.0,False,none
2023-01-29,P00001,S00180,103.6,103.6,0.0,False,none
2023-01-30,P00001,S00180,103.6,103.6,0.0,False,none
2023-01-31,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-01,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-02,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-03,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-04,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-05,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-06,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-07,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-08,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-09,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-10,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-11,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-12,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-13,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-14,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-15,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-16,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-17,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-18,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-19,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-20,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-21,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-22,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-23,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-24,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-25,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-26,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-27,P00001,S00180,103.6,103.6,0.0,False,none
2023-02-28,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-01,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-02,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-03,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-04,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-05,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-06,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-07,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-08,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-09,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-10,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-11,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-12,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-13,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-14,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-15,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-16,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-17,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-18,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-19,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-20,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-21,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-22,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-23,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-24,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-25,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-26,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-27,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-28,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-29,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-30,P00001,S00180,103.6,103.6,0.0,False,none
2023-03-31,P00001,S00180,103.6,103.6,0.0,False,none
2023-01-01,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-02,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-03,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-04,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-05,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-06,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-07,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-08,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-09,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-10,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-11,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-12,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-13,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-14,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-15,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-16,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-17,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-18,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-19,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-20,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-21,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-22,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-23,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-24,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-25,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-26,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-27,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-28,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-29,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-30,P00001,S00046,101.78,101.78,0.0,False,none
2023-01-31,P00001,S00046,101.78,101.78,0.0,False,none
2023-02-01,P00001,S00046,101.78,101.78,0.0,False,none
2023-02-02,P00001,S00046,101.78,101.78,0.0,False,none
2023-02-03,P00001,S00046,101.78,101.78,0.0,False,none
2023-02-04,P00001,S00046,101.78,101.78,0.0,False,none
2023-02-05,P00001,S00046,101.78,101.78,0.0,False,none
2023-02-06,P00001,S00046,101.78,101.78,0.0,False,none
2023-02-07,P00001,S00046,101.78,101.78,0.0,False,none
2023-02-08,P00001,S00046,101.78,101.78,0.0,False,none
2023-02-09,P00001,S00046,101.78,101.78,0.0,False,none
2023-02-10,P00001,S00046,101.78,101.78,0.0,False,none
2023-02-11,P00001,S00046,101.78,101.78,0.0,False,none
2023-02-12,P00001,S00046,101.78,101.78,0.0,False,none
2023-02-13,P00001,S00046,101.78,101.78,0.0,False,none
2023-02-14,P00001,S00046,101.78,101.78,0.0,False,none
2023-02-15,P00001,S00046,101.78,101.78,0.0,False,none
2023-02-16,P00001,S00046,101.78,101.78,0.0,False,none
2023-02-17,P00001,S00046,101.78,101.78,0.0,False,none
2023-02-18,P00001,S00046,101.78,101.78,0.0,False,none
2023-02-19,P00001,S00046,101.78,101.78,0.0,False,none
2023-02-20,P00001,S00046,101.78,101.78,0.0,False,none
2023-02-21,P00001,S00046,101.78,73.11,28.17,False,none
2023-02-22,P00001,S00046,101.78,73.11,28.17,False,none
2023-02-23,P00001,S00046,101.78,73.11,28.17,False,none
2023-02-24,P00001,S00046,101.78,73.11,28.17,False,none
2023-02-25,P00001,S00046,101.78,73.11,28.17,False,none
2023-02-26,P00001,S00046,101.78,73.11,28.17,False,none
2023-02-27,P00001,S00046,101.78,73.11,28.17,False,none
2023-02-28,P00001,S00046,101.78,73.11,28.17,False,none
2023-03-01,P00001,S00046,101.78,73.11,28.17,False,none
2023-03-02,P00001,S00046,101.78,73.11,28.17,False,none
2023-03-03,P00001,S00046,101.78,73.11,28.17,False,none
2023-03-04,P00001,S00046,101.78,73.11,28.17,False,none
2023-03-05,P00001,S00046,101.78,73.11,28.17,False,none
2023-03-06,P00001,S00046,101.78,73.11,28.17,False,none
2023-03-07,P00001,S00046,101.78,73.11,28.17,False,none
2023-03-08,P00001,S00046,101.78,73.11,28.17,False,none
2023-03-09,P00001,S00046,101.78,101.78,0.0,False,none
2023-03-10,P00001,S00046,101.78,101.78,0.0,False,none
2023-03-11,P00001,S00046,101.78,101.78,0.0,False,none
2023-03-12,P00001,S00046,101.78,101.78,0.0,False,none
2023-03-13,P00001,S00046,101.78,101.78,0.0,False,none
2023-03-14,P00001,S00046,101.78,101.78,0.0,False,none
2023-03-15,P00001,S00046,101.78,101.78,0.0,False,none
2023-03-16,P00001,S00046,101.78,101.78,0.0,False,none
2023-03-17,P00001,S00046,101.78,101.78,0.0,False,none
2023-03-18,P00001,S00046,101.78,101.78,0.0,False,none
2023-03-19,P00001,S00046,101.78,101.78,0.0,False,none
2023-03-20,P00001,S00046,101.78,101.78,0.0,False,none
2023-03-21,P00001,S00046,101.78,101.78,0.0,False,none
2023-03-22,P00001,S00046,101.78,101.78,0.0,False,none
2023-03-23,P00001,S00046,101.78,101.78,0.0,False,none
2023-03-24,P00001,S00046,101.78,101.78,0.0,False,none
2023-03-25,P00001,S00046,100.45,100.45,0.0,True,cost_passthrough
2023-03-26,P00001,S00046,100.45,100.45,0.0,False,none
2023-03-27,P00001,S00046,100.45,100.45,0.0,False,none
2023-03-28,P00001,S00046,100.45,100.45,0.0,False,none
2023-03-29,P00001,S00046,100.45,100.45,0.0,False,none
2023-03-30,P00001,S00046,100.45,100.45,0.0,False,none
2023-03-31,P00001,S00046,100.45,100.45,0.0,False,none
2023-01-01,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-02,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-03,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-04,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-05,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-06,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-07,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-08,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-09,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-10,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-11,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-12,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-13,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-14,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-15,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-16,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-17,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-18,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-19,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-20,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-21,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-22,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-23,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-24,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-25,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-26,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-27,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-28,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-29,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-30,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-31,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-01,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-02,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-03,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-04,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-05,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-06,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-07,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-08,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-09,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-10,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-11,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-12,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-13,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-14,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-15,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-16,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-17,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-18,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-19,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-20,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-21,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-22,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-23,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-24,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-25,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-26,P00001,S00030,99.72,99.72,0.0,False,none
2023-02-27,P00001,S00030,99.72,90.28,9.47,False,none
2023-02-28,P00001,S00030,99.72,90.28,9.47,False,none
2023-03-01,P00001,S00030,99.72,90.28,9.47,False,none
2023-03-02,P00001,S00030,99.72,90.28,9.47,False,none
2023-03-03,P00001,S00030,99.72,90.28,9.47,False,none
2023-03-04,P00001,S00030,99.72,90.28,9.47,False,none
2023-03-05,P00001,S00030,99.72,90.28,9.47,False,none
2023-03-06,P00001,S00030,99.72,90.28,9.47,False,none
2023-03-07,P00001,S00030,99.72,90.28,9.47,False,none
2023-03-08,P00001,S00030,99.72,90.28,9.47,False,none
2023-03-09,P00001,S00030,99.72,90.28,9.47,False,none
2023-03-10,P00001,S00030,99.72,90.28,9.47,False,none
2023-03-11,P00001,S00030,99.72,90.28,9.47,False,none
2023-03-12,P00001,S00030,99.72,90.28,9.47,False,none
2023-03-13,P00001,S00030,99.72,90.28,9.47,False,none
2023-03-14,P00001,S00030,99.72,90.28,9.47,False,none
2023-03-15,P00001,S00030,99.72,90.28,9.47,False,none
2023-03-16,P00001,S00030,99.72,90.28,9.47,False,none
2023-03-17,P00001,S00030,99.72,99.72,0.0,False,none
2023-03-18,P00001,S00030,99.72,99.72,0.0,False,none
2023-03-19,P00001,S00030,99.72,99.72,0.0,False,none
2023-03-20,P00001,S00030,99.72,99.72,0.0,False,none
2023-03-21,P00001,S00030,99.72,99.72,0.0,False,none
2023-03-22,P00001,S00030,99.72,99.72,0.0,False,none
2023-03-23,P00001,S00030,99.72,99.72,0.0,False,none
2023-03-24,P00001,S00030,99.72,99.72,0.0,False,none
2023-03-25,P00001,S00030,99.72,99.72,0.0,False,none
2023-03-26,P00001,S00030,99.72,99.72,0.0,False,none
2023-03-27,P00001,S00030,99.72,99.72,0.0,False,none
2023-03-28,P00001,S00030,99.72,99.72,0.0,False,none
2023-03-29,P00001,S00030,99.72,99.72,0.0,False,none
2023-03-30,P00001,S00030,99.72,99.72,0.0,False,none
2023-03-31,P00001,S00030,99.72,99.72,0.0,False,none
2023-01-01,P00002,S00053,68.15,68.15,0.0,False,none
2023-01-02,P00002,S00053,68.15,68.15,0.0,False,none
2023-01-03,P00002,S00053,68.15,68.15,0.0,False,none
2023-01-04,P00002,S00053,68.15,68.15,0.0,False,none
2023-01-05,P00002,S00053,68.15,68.15,0.0,False,none
2023-01-06,P00002,S00053,68.15,68.15,0.0,False,none
2023-01-07,P00002,S00053,68.15,68.15,0.0,False,none
2023-01-08,P00002,S00053,68.15,68.15,0.0,False,none
2023-01-09,P00002,S00053,68.15,68.15,0.0,False,none
2023-01-10,P00002,S00053,68.15,68.15,0.0,False,none
2023-01-11,P00002,S00053,68.15,68.15,0.0,False,none
2023-01-12,P00002,S00053,68.15,68.15,0.0,False,none
2023-01-13,P00002,S00053,68.15,68.15,0.0,False,none
2023-01-14,P00002,S00053,68.15,68.15,0.0,False,none
2023-01-15,P00002,S00053,68.15,68.15,0.0,False,none
2023-01-16,P00002,S00053,68.15,68.15,0.0,False,none
2023-01-17,P00002,S00053,68.15,68.15,0.0,False,none
2023-01-18,P00002,S00053,68.15,68.15,0.0,False,none
2023-01-19,P00002,S00053,68.15,68.15,0.0,False,none
2023-01-20,P00002,S00053,68.15,68.15,0.0,False,none
2023-01-21,P00002,S00053,68.15,68.15,0.0,False,none
2023-01-22,P00002,S00053,68.15,68.15,0.0,False,none
2023-01-23,P00002,S00053,68.15,68.15,0.0,False,none
2023-01-24,P00002,S00053,68.15,68.15,0.0,False,none
2023-01-25,P00002,S00053,68.15,53.65,21.27,False,none
2023-01-26,P00002,S00053,68.15,53.65,21.27,False,none
2023-01-27,P00002,S00053,68.15,53.65,21.27,False,none
2023-01-28,P00002,S00053,68.15,53.65,21.27,False,none
2023-01-29,P00002,S00053,68.15,53.65,21.27,False,none
2023-01-30,P00002,S00053,68.15,53.65,21.27,False,none
2023-01-31,P00002,S00053,68.15,53.65,21.27,False,none
2023-02-01,P00002,S00053,68.15,53.65,21.27,False,none
2023-02-02,P00002,S00053,68.15,53.65,21.27,False,none
2023-02-03,P00002,S00053,68.15,53.65,21.27,False,none
2023-02-04,P00002,S00053,68.15,53.65,21.27,False,none
2023-02-05,P00002,S00053,68.15,53.65,21.27,False,none
2023-02-06,P00002,S00053,68.15,68.15,0.0,False,none
2023-02-07,P00002,S00053,68.15,68.15,0.0,False,none
2023-02-08,P00002,S00053,68.15,68.15,0.0,False,none
2023-02-09,P00002,S00053,68.15,68.15,0.0,False,none
2023-02-10,P00002,S00053,68.15,68.15,0.0,False,none
2023-02-11,P00002,S00053,68.15,68.15,0.0,False,none
2023-02-12,P00002,S00053,68.15,68.15,0.0,False,none
2023-02-13,P00002,S00053,68.15,68.15,0.0,False,none
2023-02-14,P00002,S00053,68.15,68.15,0.0,False,none
2023-02-15,P00002,S00053,68.15,68.15,0.0,False,none
2023-02-16,P00002,S00053,68.15,68.15,0.0,False,none
2023-02-17,P00002,S00053,68.15,68.15,0.0,False,none
2023-02-18,P00002,S00053,68.15,68.15,0.0,False,none
2023-02-19,P00002,S00053,68.15,68.15,0.0,False,none
2023-02-20,P00002,S00053,68.15,68.15,0.0,False,none
2023-02-21,P00002,S00053,68.15,68.15,0.0,False,none
2023-02-22,P00002,S00053,68.15,68.15,0.0,False,none
2023-02-23,P00002,S00053,68.15,68.15,0.0,False,none
2023-02-24,P00002,S00053,68.15,68.15,0.0,False,none
2023-02-25,P00002,S00053,68.15,68.15,0.0,False,none
2023-02-26,P00002,S00053,68.15,68.15,0.0,False,none
2023-02-27,P00002,S00053,68.15,68.15,0.0,False,none
2023-02-28,P00002,S00053,68.15,68.15,0.0,False,none
2023-03-01,P00002,S00053,68.15,68.15,0.0,False,none
2023-03-02,P00002,S00053,68.15,68.15,0.0,False,none
2023-03-03,P00002,S00053,68.15,68.15,0.0,False,none
2023-03-04,P00002,S00053,68.15,68.15,0.0,False,none
2023-03-05,P00002,S00053,72.39,72.39,0.0,True,cost_passthrough
2023-03-06,P00002,S00053,72.39,72.39,0.0,False,none
2023-03-07,P00002,S00053,72.39,72.39,0.0,False,none
2023-03-08,P00002,S00053,72.39,72.39,0.0,False,none
2023-03-09,P00002,S00053,72.39,72.39,0.0,False,none
2023-03-10,P00002,S00053,72.39,72.39,0.0,False,none
2023-03-11,P00002,S00053,72.39,72.39,0.0,False,none
2023-03-12,P00002,S00053,72.39,72.39,0.0,False,none
2023-03-13,P00002,S00053,72.39,72.39,0.0,False,none
2023-03-14,P00002,S00053,72.39,72.39,0.0,False,none
2023-03-15,P00002,S00053,72.39,72.39,0.0,False,none
2023-03-16,P00002,S00053,72.39,72.39,0.0,False,none
2023-03-17,P00002,S00053,72.39,46.35,35.97,False,none
2023-03-18,P00002,S00053,72.39,46.35,35.97,False,none
2023-03-19,P00002,S00053,72.39,46.35,35.97,False,none
2023-03-20,P00002,S00053,72.39,46.35,35.97,False,none
2023-03-21,P00002,S00053,72.39,46.35,35.97,False,none
2023-03-22,P00002,S00053,72.39,46.35,35.97,False,none
2023-03-23,P00002,S00053,72.39,46.35,35.97,False,none
2023-03-24,P00002,S00053,72.39,46.35,35.97,False,none
2023-03-25,P00002,S00053,72.39,72.39,0.0,False,none
2023-03-26,P00002,S00053,72.39,72.39,0.0,False,none
2023-03-27,P00002,S00053,72.39,72.39,0.0,False,none
2023-03-28,P00002,S00053,72.39,72.39,0.0,False,none
2023-03-29,P00002,S00053,72.39,72.39,0.0,False,none
2023-03-30,P00002,S00053,72.39,72.39,0.0,False,none
2023-03-31,P00002,S00053,72.39,72.39,0.0,False,none
2023-01-01,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-02,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-03,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-04,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-05,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-06,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-07,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-08,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-09,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-10,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-11,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-12,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-13,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-14,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-15,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-16,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-17,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-18,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-19,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-20,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-21,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-22,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-23,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-24,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-25,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-26,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-27,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-28,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-29,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-30,P00002,S00177,66.5,66.5,0.0,False,none
2023-01-31,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-01,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-02,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-03,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-04,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-05,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-06,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-07,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-08,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-09,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-10,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-11,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-12,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-13,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-14,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-15,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-16,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-17,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-18,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-19,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-20,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-21,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-22,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-23,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-24,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-25,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-26,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-27,P00002,S00177,66.5,66.5,0.0,False,none
2023-02-28,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-01,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-02,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-03,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-04,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-05,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-06,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-07,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-08,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-09,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-10,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-11,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-12,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-13,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-14,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-15,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-16,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-17,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-18,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-19,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-20,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-21,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-22,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-23,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-24,P00002,S00177,66.5,66.5,0.0,False,none
2023-03-25,P00002,S00177,66.5,57.04,14.22,False,none
2023-03-26,P00002,S00177,66.5,57.04,14.22,False,none
2023-03-27,P00002,S00177,66.5,57.04,14.22,False,none
2023-03-28,P00002,S00177,66.5,57.04,14.22,False,none
